Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%)
2023-09-01 16:00:00,222.2,179.7,1.271,155.3,3,137.3,20,173.5,32.3,8.8,20,753.4,56
2023-09-01 17:00:00,217.9,162.5,1.392,129.4,4,117.3,14.4,167.9,42.1,8.3,19,754.2,60
2023-09-01 18:00:00,211.9,150.7,1.401,111.2,2,105.5,14.3,152.3,41.3,15,19,754.2,56
2023-09-01 19:00:00,206.9,142.5,1.279,113.8,0,77.3,13.4,100.8,37.1,18.8,17,754.1,64
2023-09-01 20:00:00,179.8,120.1,1.336,108.4,2,78.19999999999999,10.7,96.89999999999999,22.5,18.6,16,754.1,72
2023-09-01 21:00:00,170.3,116.9,1.337,105.5,1,67.8,10.1,83.3,2.4,18.4,14,754.1,82
2023-09-01 22:00:00,146.7,113.2,1.401,101.1,0,63.8,9.2,71.1,2.2,17.3,13,754.1,88
2023-09-01 23:00:00,143.6,110.1,1.432,97.7,1,27.3,9.3,65.2,2.2,13.4,12,754.1,94
2023-09-02 00:00:00,141.2,108.5,1.335,97.5,1,25.2,10.3,64.7,2.2,9.6,12,754.1,94
2023-09-02 01:00:00,137.2,109.8,1.274,85.7,0,25.6,10.9,64.8,2.2,8.7,11,754.1,94
2023-09-02 02:00:00,136.3,109.6,1.39,83.5,1,25.1,10.8,65.1,2.3,7.9,10,754.1,94
2023-09-02 03:00:00,135.6,103.9,1.442,82.6,0,25.3,10.7,64.7,2.2,7.3,10,753.3,94
2023-09-02 04:00:00,135.2,109.1,1.321,90.2,1,25.4,10.8,64.8,2.2,7.4,9,753.2,100
2023-09-02 05:00:00,134.4,106.6,1.382,89.2,1,25.3,10.9,64.6,2.2,7.4,11,753.3,94
2023-09-02 06:00:00,138.7,111.2,1.459,97.1,0,26.9,10.9,65.5,2.2,7.9,12,752.6,88
2023-09-02 07:00:00,137.9,108,1.425,85.2,1,27.3,11.7,68.39999999999999,2.9,8.6,11,752.6,100
2023-09-02 08:00:00,157.4,109.9,1.357,85,2,62.3,13.7,87.9,4.3,11.2,12,752.6,94
2023-09-02 09:00:00,166.7,113.3,1.392,80.7,1,65.3,17.3,91.5,6.4,15.4,13,752.6,94
2023-09-02 10:00:00,167.7,115.9,1.454,80.7,1,101.9,15.4,88.6,6.2,14.9,14,752.6,88
2023-09-02 11:00:00,174.9,119.2,1.376,73.8,0,86,18.3,84,6.3,10,14,752.6,94
2023-09-02 12:00:00,179.2,120.6,1.331,78.6,1,85.5,21.9,114.4,5.9,17.5,16,752.6,77
2023-09-02 13:00:00,188,120.7,1.715,84.4,1,85.70000000000002,20.1,104.6,5.8,17.6,16,752.6,83
2023-09-02 14:00:00,181.8,122.6,1.445,81.2,1,89.8,22.7,101.7,6.9,17,14,752.6,100
2023-09-02 15:00:00,178.3,116.8,1.352,77.7,2,87.19999999999999,15.9,98.19999999999999,8.8,11.9,15,751.8,94
2023-09-02 16:00:00,180.4,118.9,1.365,78,0,86.89999999999999,14.9,93.6,15.1,10.5,16,752.6,88
2023-09-02 17:00:00,167.9,118.1,1.389,78.4,1,84.9,13.9,89.60000000000001,13,11.5,16,753.3,88
2023-09-02 18:00:00,148,117.2,1.464,84.5,2,68.7,14.2,87.8,17.6,12,15,754.1,94
2023-09-02 19:00:00,143.9,115.6,1.351,83.7,2,28.2,13.8,69.9,9.6,20.5,15,754.6,88
2023-09-02 20:00:00,144.3,114.3,1.345,84.8,2,27.7,11.9,68.3,7.2,18,15,754.6,94
2023-09-02 21:00:00,139.4,108.4,1.454,84,1,28.7,9.5,69.7,2.4,15.6,14,755.4,94
2023-09-02 22:00:00,140,110.6,1.396,82.6,1,26.9,9.5,67.9,2.3,15.3,14,755.4,94
2023-09-02 23:00:00,136,109.6,1.383,82.8,1,25.3,9.3,67,2.3,12.7,13,756.1,94
2023-09-03 00:00:00,135,107.2,1.392,83,1,25.5,10.9,66.2,2.1,10.3,13,756.1,94
2023-09-03 01:00:00,133.3,109.4,1.458,82.9,1,24.9,11.3,65.8,2.3,9.1,13,756.1,94
2023-09-03 02:00:00,133.3,109.2,1.45,82.1,0,24.9,11,65.7,2.3,8.6,12,756.9,94
2023-09-03 03:00:00,130.3,107.7,1.341,82.8,1,25,10.9,66.4,2.2,8.1,12,756.9,94
2023-09-03 04:00:00,130.9,108.9,1.421,87.7,1,25.2,11,66.3,2.1,8.1,11,757.5,100
2023-09-03 05:00:00,129.9,105.6,1.562,88.7,1,24.9,11,66,2.2,7.5,11,757.5,100
2023-09-03 06:00:00,132.9,108.7,1.334,95.3,1,26.7,11.5,65.8,2.3,7.1,11,757.5,94
2023-09-03 07:00:00,134.7,107.1,1.392,79.3,1,26.9,12.8,68.6,2.2,6.3,11,758.3,100
2023-09-03 08:00:00,142.4,106.5,1.479,72.6,1,60,12.7,68.7,4.4,7.5,0,0,0
2023-09-03 09:00:00,150.5,108,1.384,71.5,2,65,13.7,68,5.9,9.2,13,758.4,100
2023-09-03 10:00:00,152.9,111.7,1.403,65.8,2,56.9,13.7,68.4,6.8,6.3,14,759.2,94
2023-09-03 11:00:00,155.7,115.7,1.471,70.4,2,41.5,15.7,86.1,7.3,10.8,16,759.2,88
2023-09-03 12:00:00,159,116,1.433,68,1,42.2,15.4,91.8,6.7,7.9,17,759.2,77
2023-09-03 13:00:00,158.3,112.2,1.303,70.5,1,51.1,13.8,91.7,6.4,10.4,18,759.9,78
2023-09-03 14:00:00,160.8,112.9,1.416,72.6,1,47.90000000000001,15.1,91,13,15.6,16,759.9,83
2023-09-03 15:00:00,171.3,118,1.426,66,0,43.4,15.4,93.10000000000001,10.9,15.3,17,760.7,83
2023-09-03 16:00:00,168.1,121.5,1.418,69.5,1,47.4,12.9,92.1,12,17.2,18,760.7,64
2023-09-03 17:00:00,171.3,120,1.341,76.1,1,49.2,12.8,89.3,22.2,14.1,18,760.7,56
2023-09-03 18:00:00,157.7,122,1.461,80.3,1,51.7,13,87.9,23.2,17.1,18,760.7,64
2023-09-03 19:00:00,155.1,118.9,1.465,83.3,1,29.6,12.8,68.7,16.5,17,17,760.7,77
2023-09-03 20:00:00,146.9,115.9,1.323,85.3,1,27.8,12.5,67,6.7,21.1,14,760.7,94
2023-09-03 21:00:00,142,106,1.502,84.2,1,28,13.9,66.4,2.3,19.6,13,760.7,94
2023-09-03 22:00:00,139.5,108,1.434,83.3,1,26.7,11.1,65.3,2.2,16.8,13,760.7,94
2023-09-03 23:00:00,136.5,107,1.381,82.8,2,26.2,10.7,66.2,2.2,13.7,12,761.3,100
2023-09-04 00:00:00,134.3,104.9,1.473,83.3,1,25,11.7,66.2,2.3,10,13,760.7,94
2023-09-04 01:00:00,133.2,106.1,1.412,83,1,25.2,12.3,66.1,2.3,8.7,12,761.3,100
2023-09-04 02:00:00,133.3,107.6,1.433,83.2,1,25,11.6,65.2,2.2,7.9,12,761.3,100
2023-09-04 03:00:00,131.4,106.4,1.467,82,1,25.2,11.8,65.2,2.2,7.6,10,761.3,100
2023-09-04 04:00:00,130.3,107.8,1.482,92.3,2,31.5,12.1,66.1,2.3,7.8,10,761.3,100
2023-09-04 05:00:00,132.8,115.9,1.489,92.4,1,44.2,15.9,84.60000000000001,2.3,8,10,761.3,94
2023-09-04 06:00:00,154.6,120.6,1.462,105.6,1,82.00000000000001,13.6,102.8,2.1,9,11,761.3,94
2023-09-04 07:00:00,183.5,133.5,1.582,125.1,1,113.4,14.2,128.5,5.5,10.2,11,761.3,100
2023-09-04 08:00:00,193.8,144.3,1.529,141,1,146.8,22.8,144.3,6.9,10.3,13,761.4,94
2023-09-04 09:00:00,214.2,173.2,1.498,159.7,1,152.1,24.1,170.3,10.7,13.2,15,762.2,88
2023-09-04 10:00:00,235.7,205.3,1.555,170.8,1,147.4,21.7,177.3,23,7.1,16,762.2,77
2023-09-04 11:00:00,235.2,209.4,1.399,172.2,1,147.1,26.1,221.8,22.6,11,17,762.2,83
2023-09-04 12:00:00,242.9,213.5,1.383,169.8,1,145,26.5,239.1,23.6,9.9,18,762.2,78
2023-09-04 13:00:00,257.7,220.7,1.576,191.4,1,152.9,25.5,234.7,15.2,10.9,18,762.2,78
2023-09-04 14:00:00,255.1,225.6,1.422,169,1,156.6,25.2,237.9,8.1,6.9,19,762.2,73
2023-09-04 15:00:00,251.3,215.9,1.343,181.9,1,160.8,25.8,220.8,22.7,10,20,763,69
2023-09-04 16:00:00,257.9,203.6,1.503,161.4,1,151.7,20.5,203.4,33.2,11.5,20,762.2,73
2023-09-04 17:00:00,247.2,188,1.479,124.6,1,137.1,18.5,190.3,41.6,12,20,762.2,73
2023-09-04 18:00:00,235.1,173.2,1.328,114.2,2,120.8,16.1,174.2,39.7,19.3,19,762.2,73
2023-09-04 19:00:00,216.8,161.1,1.377,109.3,2,110.3,16.5,122.1,39.9,17.1,18,762.2,78
2023-09-04 20:00:00,186.7,147.7,1.59,104.9,1,99.6,16.3,113.8,35.5,24,17,762.2,83
2023-09-04 21:00:00,177.2,133.7,1.362,101.4,1,67.6,15.4,89.5,9.6,20.3,16,762.2,83
2023-09-04 22:00:00,157.2,123.4,1.387,94.9,2,65.39999999999999,11.4,74.1,2.8,15.4,15,762.2,88
2023-09-04 23:00:00,154.2,118.4,1.634,89.4,0,27.9,10.7,66.89999999999999,2.7,11,15,762.2,94
2023-09-05 00:00:00,147.5,115.7,1.434,90.4,1,25.6,12.3,65.9,2.7,10.8,15,762.2,94
2023-09-05 01:00:00,143.4,115,1.392,89.3,1,25.6,12.9,64.5,2.7,9.5,15,761.4,94
2023-09-05 02:00:00,144,113.2,1.626,87.8,1,25,11.8,64.60000000000001,2.5,9.6,15,761.4,94
2023-09-05 03:00:00,140.3,117.5,1.471,87.5,0,25.4,11.5,64.5,2.6,7.7,15,760.7,94
2023-09-05 04:00:00,140,115.7,1.401,94.7,1,26,11.5,65.4,2.6,7.9,15,759.9,94
2023-09-05 05:00:00,140.1,123,1.492,93.3,1,26.5,12.7,70.7,2.5,7.9,15,759.9,94
2023-09-05 06:00:00,164.1,124.5,1.597,111.7,1,69.39999999999999,13.8,132.7,2.5,8.2,16,759.2,88
2023-09-05 07:00:00,194.1,139.1,1.41,136.4,1,110.3,15.1,159.6,5.6,13.8,16,759.2,94
2023-09-05 08:00:00,210,156.4,1.543,158.7,1,146,26.2,197.4,5.3,15,16,759.2,94
2023-09-05 09:00:00,226.2,172.9,1.558,177.6,1,141.3,26.9,228.1,10,16.5,16,758.4,100
2023-09-05 10:00:00,252.6,192.4,1.483,183.9,2,146.5,26,235.6,22.5,13,17,758.4,88
2023-09-05 11:00:00,248.3,204.9,1.479,181.3,1,153.4,25,232.8,17.9,11.5,18,758.4,88
2023-09-05 12:00:00,257.5,234.7,1.532,162.8,2,170.1,24.1,237.6,22.4,7.8,20,757.7,73
2023-09-05 13:00:00,261.4,234.4,1.483,164.9,1,177.4,27.5,250.2,15.4,7.2,21,757,69
2023-09-05 14:00:00,268.9,230.7,1.377,174.1,1,178,29,248,7.4,7.7,21,757,64
2023-09-05 15:00:00,280.4,228.9,1.522,188.4,1,173.9,30.3,233.6,23.3,7.3,21,757,64
2023-09-05 16:00:00,263.3,212.5,1.464,178.6,2,155.9,28.1,215.8,35.5,10.7,21,756.2,64
2023-09-05 17:00:00,245.7,184.3,1.438,148.8,1,135,26.4,195.8,37.3,13.8,20,756.2,73
2023-09-05 18:00:00,223,169.7,1.436,130.2,1,114.9,23.7,180.6,39.4,16.8,18,756.1,83
2023-09-05 19:00:00,208.7,168.8,1.552,120.1,1,88.7,22.5,134,37.4,23,18,756.1,78
2023-09-05 20:00:00,181.1,154.7,1.478,117.6,1,82.3,17.8,123.5,27.5,17.7,17,756.1,88
2023-09-05 21:00:00,175.5,145.3,1.391,111.1,1,67.60000000000001,17,95.89999999999999,7.1,15.3,17,756.1,88
2023-09-05 22:00:00,157.9,134.3,1.484,107.4,2,64.39999999999999,16.5,82.4,4,16.1,17,756.9,94
2023-09-05 23:00:00,152.4,119.3,1.628,100.8,1,26.8,10.8,70.5,2.7,12.8,16,757.6,77
2023-09-06 00:00:00,153.2,115.7,1.384,101.1,1,25,11.6,65.6,2.6,10,15,758.4,68
2023-09-06 01:00:00,149.9,116.8,1.418,96,0,25.5,11.9,65.9,2.7,8.6,14,759.2,72
2023-09-06 02:00:00,142.5,116.9,1.649,86.3,1,25.4,11.6,65.7,2.6,8.2,14,759.2,72
2023-09-06 03:00:00,142.7,116.1,1.496,87,1,25.6,11.6,65.6,2.5,7.6,14,759.9,67
2023-09-06 04:00:00,141.3,116.3,1.371,90.8,1,26.8,12,65.3,2.7,7.4,14,759.9,72
2023-09-06 05:00:00,142.8,120.7,1.584,93.9,1,27,13.8,71.8,2.5,7.2,14,760.7,77
2023-09-06 06:00:00,159.6,122.1,1.577,109.6,1,70.39999999999999,14.5,114.8,2.6,8.4,14,760.7,67
2023-09-06 07:00:00,194.5,133,1.448,132.9,1,115.5,13.5,156.5,5.1,10.9,14,761.4,67
2023-09-06 08:00:00,205.2,149.9,1.537,144.8,1,147.1,24.4,202.3,7,9.9,14,761.4,72
2023-09-06 09:00:00,230.2,165.7,1.623,150,1,155.6,27.7,215.4,14.5,7.3,14,762.2,67
2023-09-06 10:00:00,241,188,1.753,156.8,2,164.2,30.9,222,20,6,15,763,63
2023-09-06 11:00:00,242.8,194,2.469,152.9,1,165.1,31.5,228,12.3,4.5,15,763.7,63
2023-09-06 12:00:00,251.5,206.9,2.023,163.3,2,177.5,33.2,231.3,16.2,7.3,15,763.7,63
2023-09-06 13:00:00,251.1,211.7,1.587,160.4,2,153.3,29.7,227.8,8.8,4.5,16,764.5,63
2023-09-06 14:00:00,260.8,210.7,1.543,157.3,2,161.7,29.5,225.8,10.3,4.6,17,764.5,59
2023-09-06 15:00:00,250.2,212.4,1.547,161.5,4,152.1,28.3,209.3,27,4.7,17,764.5,59
2023-09-06 16:00:00,239.5,199.3,1.534,157.8,2,140.4,24.9,203,34.8,4.9,17,765.3,59
2023-09-06 17:00:00,229,183.2,1.486,123.3,4,124.5,22.8,189.6,31.7,10,17,765.3,59
2023-09-06 18:00:00,213,175.3,1.551,112.9,3,113,16.9,169.1,36.7,15.8,17,765.3,59
2023-09-06 19:00:00,202.6,172.9,1.437,108.3,3,85.8,18.2,125.9,37.5,18.6,17,765.3,59
2023-09-06 20:00:00,177.3,148.3,1.56,102.9,2,81.69999999999999,19.4,117.9,26.5,17.7,16,765.3,63
2023-09-06 21:00:00,174.9,143.4,1.556,99.2,3,68.3,19.8,92.8,6.4,19.2,16,766,63
2023-09-06 22:00:00,152.8,137.6,1.445,95,1,65.8,15.9,80.60000000000001,2.3,13.2,16,766,63
2023-09-06 23:00:00,151.1,122.8,1.602,89.5,1,28.5,14,68.4,2.3,11,15,766.8,68
2023-09-07 00:00:00,147.1,119.6,1.596,88.9,1,26.2,15.4,64.4,2.4,9.3,14,766.7,72
2023-09-07 01:00:00,142.6,114.5,1.425,88,0,26.1,15,64.1,2.3,8.9,14,766.7,72
2023-09-07 02:00:00,139.6,114.5,1.572,87.9,1,25.6,11.8,64.1,2.3,8,14,767.4,72
2023-09-07 03:00:00,135.5,112.1,1.653,88.3,1,25.6,11.4,64.1,2.3,7.1,9,767.4,94
2023-09-07 04:00:00,134.9,113.1,1.471,94.4,1,26.9,11.4,63.8,2.3,7,9,767.4,94
2023-09-07 05:00:00,136,119.3,1.597,94,1,27.5,12,70.5,2.2,7.2,9,767.4,94
2023-09-07 06:00:00,151.9,118,1.659,110.2,1,71.6,12.6,79.9,2.4,7.4,9,767.4,94
2023-09-07 07:00:00,187.8,132.3,1.472,130,1,113,12.7,122.2,4.4,9.3,10,768.2,88
2023-09-07 08:00:00,201,147.5,1.551,154.5,1,143.9,23.7,164.5,8.5,10.3,12,768.2,88
2023-09-07 09:00:00,217.3,180,1.708,158.3,1,155.7,27.9,175,10.9,8.2,14,768.2,77
2023-09-07 10:00:00,237.5,195.6,1.436,148.7,1,155.4,30.7,179.1,23.3,6,15,768.2,68
2023-09-07 11:00:00,234.3,197.5,1.469,153.2,1,151.8,31.1,172.8,18.7,4.6,15,768.2,68
2023-09-07 12:00:00,248.1,193.7,1.599,154.8,1,149.7,29.6,205.2,22.6,5,16,768.3,68
2023-09-07 13:00:00,251.5,202.9,1.304,155.4,1,151.3,27,205.8,15.5,4,17,768.3,59
2023-09-07 14:00:00,252,202.9,1.405,159.8,1,157.7,28.5,206.7,7.3,5.9,17,768.3,59
2023-09-07 15:00:00,245,207.3,1.561,158.6,1,150.2,28.5,194.3,25.5,5.1,18,767.5,64
2023-09-07 16:00:00,228.2,198.5,1.391,156.6,1,141.9,26.2,185.8,37.2,8,17,767.5,68
2023-09-07 17:00:00,219.1,169.9,1.394,128.4,1,129.3,23,177.6,35.6,10.6,17,766.8,73
2023-09-07 18:00:00,210.6,155.8,1.595,116.6,2,109.7,17.8,166.7,37.4,14.6,17,766.8,73
2023-09-07 19:00:00,198.5,148.5,1.49,113.6,2,86.9,16.6,129.3,36.4,18.7,16,766,72
2023-09-07 20:00:00,174.9,131.8,2.003,104.4,1,81.5,12.4,113.4,30.8,22.4,15,766,82
2023-09-07 21:00:00,170.5,131.2,2.179,103.2,1,68.1,13.3,92.19999999999999,10.2,16.5,14,765.2,88
2023-09-07 22:00:00,149.2,123.1,1.977,99.6,1,65.4,14.2,79.6,2.3,11.9,13,765.2,94
2023-09-07 23:00:00,144.9,117.1,1.908,91.2,1,27.9,10.5,68.60000000000001,2.4,10.9,13,765.2,94
2023-09-08 00:00:00,139.9,113.8,2.041,89.9,1,26.3,11.3,64,2.2,8.8,14,765.2,82
2023-09-08 01:00:00,139.9,116.9,1.639,88.5,0,26.3,11.4,63.5,2.2,8.1,13,764.4,88
2023-09-08 02:00:00,138,114.9,1.503,88.5,1,26.2,11.3,63,2.3,7.2,14,763.7,88
2023-09-08 03:00:00,136.6,114.2,1.655,86.7,1,26.2,12,63.40000000000001,2.2,6.8,14,763.7,88
2023-09-08 04:00:00,136.4,115.1,1.655,94.5,0,27.4,11.8,62.5,2.3,6.7,14,763,94
2023-09-08 05:00:00,136.8,118.2,1.507,93.2,1,27.6,13.1,63,2.3,6.7,14,763,94
2023-09-08 06:00:00,154.9,121.3,1.615,110,1,70.6,13.3,100.6,2.2,8.6,14,762.2,94
2023-09-08 07:00:00,194.2,134.8,1.711,134.4,2,113.2,14.2,152,5.5,9.9,15,762.2,94
2023-09-08 08:00:00,204.4,155.8,1.51,154.1,1,146.1,25.1,185.6,7.3,13.6,15,761.4,94
2023-09-08 09:00:00,214.6,188.2,1.565,176.8,2,153.6,30.3,214.3,13.1,12,15,761.4,94
2023-09-08 10:00:00,237.9,209.3,1.667,185.7,1,146.4,31.3,215.6,22.6,11.9,16,761.4,94
2023-09-08 11:00:00,238.9,213.2,1.486,183,1,152.3,30.5,210.6,13.1,12.8,17,760.7,94
2023-09-08 12:00:00,246.6,220.9,1.456,190.5,1,153.6,30.1,212,22.4,12.6,18,760.7,83
2023-09-08 13:00:00,239.8,218.8,1.728,196.7,2,150,29.1,209.8,17.8,15.2,18,760.7,83
2023-09-08 14:00:00,242.1,209.9,1.502,180.3,3,149.9,27.7,210.8,8.8,12.6,18,761.4,83
2023-09-08 15:00:00,230,213,1.479,170.8,2,152.2,27.8,204.1,24.2,12.1,18,761.4,83
2023-09-08 16:00:00,230.3,211.1,1.707,155.2,2,137.7,20.9,196.6,31.5,9,18,761.4,83
2023-09-08 17:00:00,223.1,198.5,1.511,127.6,2,125.7,15.8,185.4,29.3,11.3,19,761.4,78
2023-09-08 18:00:00,211.7,169.6,1.459,107.5,2,120.2,15.9,172.1,31,14.9,18,761.4,83
2023-09-08 19:00:00,208.5,150.6,1.683,107.9,3,85.19999999999999,14.2,124.9,26.2,13.5,17,761.4,88
2023-09-08 20:00:00,180.8,136.4,1.759,105.5,2,81,11.7,119.1,23.6,13.8,17,761.4,94
2023-09-08 21:00:00,178.3,125.8,1.89,101.2,2,67.99999999999999,10.8,101.5,5,14.3,15,761.4,94
2023-09-08 22:00:00,156.4,124,2.003,101.3,2,66,10.3,93.4,2.3,11.1,15,762.2,94
2023-09-08 23:00:00,154.3,120.7,2,97,2,28.7,10.6,86,2.3,9.8,14,762.2,100
2023-09-09 00:00:00,145.5,119.6,1.89,90.4,2,26.8,12.2,87.3,1.9,8.8,13,762.2,100
2023-09-09 01:00:00,144,121.3,1.564,90.3,2,26.6,12.2,83.8,1.7,8,12,762.1,100
2023-09-09 02:00:00,146.4,123.6,1.634,88.6,2,26,12,85.4,1.8,7.6,13,762.2,94
2023-09-09 03:00:00,142.7,120,1.551,90.1,1,26,12,82.2,1.8,7.2,13,762.9,94
2023-09-09 04:00:00,140.2,118.2,1.583,94.7,2,26.1,12.1,79.9,1.7,6.8,13,762.9,100
2023-09-09 05:00:00,141.4,117.2,1.694,96.4,2,25.7,12.1,77.89999999999999,1.8,6.8,13,762.2,100
2023-09-09 06:00:00,145,115.2,1.556,100.9,3,27.5,12,104.8,1.7,7.5,12,762.9,100
2023-09-09 07:00:00,139.5,115.7,1.549,84.7,2,27.8,12.8,94.3,2.7,7.2,13,762.9,100
2023-09-09 08:00:00,160.2,114.1,1.684,89.4,1,63,15.6,99.5,4.4,8.2,13,762.9,100
2023-09-09 09:00:00,171.9,116.4,1.553,88.6,1,68,15.4,121.4,5.8,11.1,14,763.7,100
2023-09-09 10:00:00,172.6,117.9,1.499,85.9,1,108.8,14.4,131.8,5.7,13.7,15,763.7,94
2023-09-09 11:00:00,174,119.8,1.734,85.8,1,91.70000000000002,14.4,135.1,5.9,12.8,15,763.7,94
2023-09-09 12:00:00,186.3,120.5,1.604,80,1,94.7,17.1,139.8,4.6,12.2,16,763.7,88
2023-09-09 13:00:00,183.3,125.1,1.466,78.9,1,100.9,17.5,135.8,4.9,11.9,17,763.7,83
2023-09-09 14:00:00,188.3,128.7,1.69,79,2,103.5,16.9,130.6,4.6,13.6,18,763.7,83
2023-09-09 15:00:00,193.6,128.6,1.561,82.5,2,103.7,16.9,119,5.1,11.9,18,763.7,78
2023-09-09 16:00:00,190.2,125.6,1.541,79.5,3,104.8,16.6,110.5,11.4,13.5,19,763,73
2023-09-09 17:00:00,176.7,130.9,1.71,82.3,2,99.5,16.8,95.7,9.2,11.3,19,763,78
2023-09-09 18:00:00,154,124.5,1.603,87.6,4,91.8,17.4,104.1,10.2,12.4,19,763,73
2023-09-09 19:00:00,148.5,123,1.445,88,4,57.6,18,81.6,8,13.6,18,763,83
2023-09-09 20:00:00,151.3,124.4,1.904,89.9,2,48,14.3,74.8,4.5,13.6,17,763,88
2023-09-09 21:00:00,148.9,120.4,1.965,89.7,2,28.6,12.6,77.4,1.8,15.1,16,763,94
2023-09-09 22:00:00,147.8,117.9,1.873,87.5,2,26.8,13,71.4,1.8,11.6,16,762.2,94
2023-09-09 23:00:00,150.4,113,2.037,87.5,1,25.4,12.1,72.5,1.8,11.6,15,762.2,94
2023-09-10 00:00:00,148.8,114.7,2.107,90.2,1,25.4,12.1,67.1,1.7,10.7,14,762.2,100
2023-09-10 01:00:00,147.9,113.1,1.51,88.8,0,25.3,12.9,65.4,1.8,8.6,14,761.4,100
2023-09-10 02:00:00,146.5,110.9,1.554,87.8,1,25.1,12.5,65.1,1.7,7.9,14,761.4,94
2023-09-10 03:00:00,141.2,110.7,1.729,85.8,1,25.1,12.5,65.2,1.7,7.3,14,761.4,94
2023-09-10 04:00:00,139,108.5,1.528,93.7,2,25.4,12.6,65.6,1.7,7.1,14,760.7,94
2023-09-10 05:00:00,141.2,111.4,1.573,93.4,1,25.1,12.8,65.1,1.7,7,14,760.7,94
2023-09-10 06:00:00,143.2,112.2,1.646,102.9,2,26.8,12.6,90.9,1.8,7.2,14,759.9,94
2023-09-10 07:00:00,146.5,110.4,1.58,85.4,1,27,13,84.2,3.1,8.1,14,759.9,100
2023-09-10 08:00:00,155.8,112.4,1.655,80.9,1,57.3,14,90.89999999999999,4.6,7.8,15,759.9,94
2023-09-10 09:00:00,167.2,110.5,1.573,81.1,1,51.59999999999999,13.9,91.69999999999999,5.1,12.5,16,759.2,94
2023-09-10 10:00:00,167.7,112.5,1.56,76.5,1,38.9,14.1,105.8,4.6,12.2,17,759.2,94
2023-09-10 11:00:00,170.5,120.8,1.585,74,0,55.8,14,108,4.9,7.5,18,759.2,88
2023-09-10 12:00:00,182.2,135.9,1.599,70.2,1,47.9,13.9,112.8,6.3,4.5,20,759.3,78
2023-09-10 13:00:00,187.7,138.7,1.513,67.4,1,52.59999999999999,14,107.1,7.8,8.4,22,759.3,69
2023-09-10 14:00:00,186.8,144.1,1.486,73.1,1,58.89999999999999,14.6,116,13.5,18.1,23,758.5,65
2023-09-10 15:00:00,188,143.4,1.615,74,0,63,15.1,121.8,20.9,10.3,23,758.5,69
2023-09-10 16:00:00,187.5,142.1,1.425,77.8,1,63.6,15,120.2,13.7,9.9,23,758.5,61
2023-09-10 17:00:00,190.3,137.7,1.577,84.1,1,60.90000000000001,14.6,98.4,9.6,13.9,22,758.5,69
2023-09-10 18:00:00,171.4,137.6,1.5,85.6,1,56.2,14.4,94.9,9.4,18.2,22,758.5,69
2023-09-10 19:00:00,163.8,135.2,1.422,89.8,1,28.9,16.2,72,8.8,17.1,21,757.7,73
2023-09-10 20:00:00,159.6,121.1,1.853,87.6,2,27.7,17,69.1,7.1,23.5,20,758.5,78
2023-09-10 21:00:00,160.8,120.6,1.833,89.2,1,28.4,13.1,68.3,2.1,18.7,18,758.4,88
2023-09-10 22:00:00,157.1,115.8,1.917,87.8,1,26.4,10.3,66.89999999999999,1.9,16.3,18,757.6,88
